timestamp,GHI,DNI,DHI,SA,SZ,CO,Temp
2020-06-17 09:00:00+00:00,404,3,402,-119,42,43.3,17.6
2020-06-17 10:00:00+00:00,405,0,405,-138,35,49.4,18.5
2020-06-17 11:00:00+00:00,526,0,526,-162,31,37.9,19.0
2020-06-17 12:00:00+00:00,604,109,509,170,30,28.9,19.2
2020-06-17 13:00:00+00:00,628,239,427,145,33,22.5,19.4
2020-06-17 14:00:00+00:00,581,260,381,124,40,20.5,19.6
2020-06-17 15:00:00+00:00,282,1,282,108,48,54.8,19.6
2020-06-17 16:00:00+00:00,117,0,117,95,57,75.6,19.2
2020-06-17 17:00:00+00:00,49,0,49,83,66,85.1,18.4
2020-06-17 18:00:00+00:00,33,0,33,72,74,81.0,17.3
2020-06-17 19:00:00+00:00,18,0,18,60,83,72.6,16.0
2020-06-17 20:00:00+00:00,0,0,0,49,90,77.4,15.2
2020-06-17 21:00:00+00:00,0,0,0,36,96,61.6,14.7
2020-06-17 22:00:00+00:00,0,0,0,23,101,79.4,14.1
2020-06-17 23:00:00+00:00,0,0,0,9,103,76.7,13.2
2020-06-18 00:00:00+00:00,0,0,0,-5,103,76.9,12.7
2020-06-18 01:00:00+00:00,0,0,0,-19,102,86.5,12.3
2020-06-18 02:00:00+00:00,0,0,0,-32,98,87.4,11.9
2020-06-18 03:00:00+00:00,0,0,0,-45,92,91.4,11.8
2020-06-18 04:00:00+00:00,5,0,5,-57,85,86.6,12.4
2020-06-18 05:00:00+00:00,11,0,11,-68,77,92.3,13.0
2020-06-18 06:00:00+00:00,24,0,24,-79,68,91.0,13.4
2020-06-18 07:00:00+00:00,42,0,42,-91,60,90.5,13.3
2020-06-18 08:00:00+00:00,74,0,74,-104,51,87.3,13.2
2020-06-18 09:00:00+00:00,168,0,168,-119,42,75.7,13.3
2020-06-18 10:00:00+00:00,166,0,166,-138,35,78.5,13.4
2020-06-18 11:00:00+00:00,161,0,161,-162,31,80.5,13.3
2020-06-18 12:00:00+00:00,179,0,179,171,30,78.4,12.8
2020-06-18 13:00:00+00:00,192,0,192,145,33,76.0,12.4
2020-06-18 14:00:00+00:00,180,0,180,124,40,75.1,12.1
2020-06-18 15:00:00+00:00,182,0,182,108,48,70.5,12.1
2020-06-18 16:00:00+00:00,174,0,174,95,57,64.1,12.3
2020-06-18 17:00:00+00:00,124,0,124,83,66,64.2,12.6
2020-06-18 18:00:00+00:00,66,0,66,72,74,65.8,13.0
2020-06-18 19:00:00+00:00,32,0,32,60,83,57.0,13.0
2020-06-18 20:00:00+00:00,3,0,3,49,90,47.4,12.3
2020-06-18 21:00:00+00:00,0,0,0,36,96,26.2,11.6
2020-06-18 22:00:00+00:00,0,0,0,23,100,21.0,11.2
2020-06-18 23:00:00+00:00,0,0,0,9,103,45.5,10.9
2020-06-19 00:00:00+00:00,0,0,0,-5,103,62.5,10.4
2020-06-19 01:00:00+00:00,0,0,0,-19,102,50.9,10.1
2020-06-19 02:00:00+00:00,0,0,0,-32,98,44.9,10.0
2020-06-19 03:00:00+00:00,1,0,1,-45,92,72.4,10.2
2020-06-19 04:00:00+00:00,18,18,16,-57,85,51.1,10.8
2020-06-19 05:00:00+00:00,32,0,32,-68,77,78.3,11.7
2020-06-19 06:00:00+00:00,128,0,128,-79,68,59.2,12.5
2020-06-19 07:00:00+00:00,120,0,120,-91,60,73.6,13.2
2020-06-19 08:00:00+00:00,160,0,160,-104,51,72.8,13.8
2020-06-19 09:00:00+00:00,243,0,243,-119,42,65.7,14.1
2020-06-19 10:00:00+00:00,228,0,228,-138,35,71.5,14.1
2020-06-19 11:00:00+00:00,244,0,244,-162,31,71.3,13.5
2020-06-19 12:00:00+00:00,250,0,250,171,30,70.9,12.5
2020-06-19 13:00:00+00:00,272,0,272,145,33,66.9,11.8
2020-06-19 14:00:00+00:00,350,0,350,125,40,53.4,10.9
2020-06-19 15:00:00+00:00,310,0,310,108,48,52.3,10.8
2020-06-19 16:00:00+00:00,217,0,217,95,57,57.2,11.5
2020-06-19 17:00:00+00:00,175,0,175,83,66,52.1,11.8
2020-06-19 18:00:00+00:00,100,0,100,72,74,53.6,11.9
2020-06-19 19:00:00+00:00,39,0,39,60,83,52.1,11.5
2020-06-19 20:00:00+00:00,4,0,4,49,90,55.8,10.7
2020-06-19 21:00:00+00:00,0,0,0,36,96,54.6,10.2
2020-06-19 22:00:00+00:00,0,0,0,23,100,31.8,9.8
2020-06-19 23:00:00+00:00,0,0,0,9,103,5.2,9.2
2020-06-20 00:00:00+00:00,0,0,0,-5,103,0.0,8.9
2020-06-20 01:00:00+00:00,0,0,0,-19,101,0.0,8.7
2020-06-20 02:00:00+00:00,0,0,0,-32,98,0.0,8.4
2020-06-20 03:00:00+00:00,1,3,1,-45,92,1.4,8.1
2020-06-20 04:00:00+00:00,40,94,32,-57,85,14.3,8.4
2020-06-20 05:00:00+00:00,72,0,72,-68,77,57.8,10.0
2020-06-20 06:00:00+00:00,221,240,121,-79,68,34.6,12.0
2020-06-20 07:00:00+00:00,295,123,240,-91,60,36.5,13.5
2020-06-20 08:00:00+00:00,331,0,331,-104,51,46.2,14.8
2020-06-20 09:00:00+00:00,394,0,394,-119,42,46.3,15.9
2020-06-20 10:00:00+00:00,572,169,435,-138,35,30.1,17.1
2020-06-20 11:00:00+00:00,599,281,355,-162,31,31.0,17.9
2020-06-20 12:00:00+00:00,608,303,345,171,30,30.0,18.1
2020-06-20 13:00:00+00:00,760,606,253,145,33,8.3,17.9
2020-06-20 14:00:00+00:00,565,310,328,125,40,24.6,17.8
2020-06-20 15:00:00+00:00,520,338,290,108,48,19.0,17.5
2020-06-20 16:00:00+00:00,273,48,245,95,57,46.2,17.5
2020-06-20 17:00:00+00:00,159,0,159,83,66,54.9,17.5
2020-06-20 18:00:00+00:00,121,26,114,72,74,44.1,16.6
2020-06-20 19:00:00+00:00,26,0,26,60,83,68.5,15.5
2020-06-20 20:00:00+00:00,1,0,1,49,90,91.1,14.3
2020-06-20 21:00:00+00:00,0,0,0,36,96,85.6,13.4
2020-06-20 22:00:00+00:00,0,0,0,23,100,96.4,13.0
2020-06-20 23:00:00+00:00,0,0,0,9,103,95.6,12.9
2020-06-21 00:00:00+00:00,0,0,0,-5,103,96.6,12.6
2020-06-21 01:00:00+00:00,0,0,0,-19,101,95.6,11.7
2020-06-21 02:00:00+00:00,0,0,0,-32,98,69.8,10.9
2020-06-21 03:00:00+00:00,0,0,0,-45,92,95.5,11.0
2020-06-21 04:00:00+00:00,21,0,21,-57,85,68.5,11.6
2020-06-21 05:00:00+00:00,43,0,43,-68,77,75.4,12.3
2020-06-21 06:00:00+00:00,261,393,105,-79,69,22.0,13.4
2020-06-21 07:00:00+00:00,449,635,123,-91,60,5.9,14.2
2020-06-21 08:00:00+00:00,488,342,274,-104,51,20.6,15.0
2020-06-21 09:00:00+00:00,461,104,384,-119,42,36.8,15.4
2020-06-21 10:00:00+00:00,570,252,366,-138,35,30.1,15.3
2020-06-21 11:00:00+00:00,396,0,396,-162,31,54.0,15.8
2020-06-21 12:00:00+00:00,443,0,442,171,30,48.4,15.9
2020-06-21 13:00:00+00:00,574,87,501,145,33,30.5,16.1
2020-06-21 14:00:00+00:00,492,163,372,125,40,34.4,16.6
2020-06-21 15:00:00+00:00,641,750,137,108,48,1.5,16.5
2020-06-21 16:00:00+00:00,514,730,112,95,57,0.8,16.0
2020-06-21 17:00:00+00:00,366,663,90,83,66,0.2,15.5
2020-06-21 18:00:00+00:00,212,511,72,72,74,0.7,14.7
2020-06-21 19:00:00+00:00,79,229,45,60,83,4.5,13.3
2020-06-21 20:00:00+00:00,6,15,5,49,90,22.6,11.7
2020-06-21 21:00:00+00:00,0,0,0,36,96,0.0,10.4
2020-06-21 22:00:00+00:00,0,0,0,23,100,0.0,9.4
2020-06-21 23:00:00+00:00,0,0,0,9,103,0.0,8.7
2020-06-22 00:00:00+00:00,0,0,0,-5,103,0.0,8.2
2020-06-22 01:00:00+00:00,0,0,0,-19,102,0.0,7.9
2020-06-22 02:00:00+00:00,0,0,0,-32,98,0.0,7.5
2020-06-22 03:00:00+00:00,1,0,1,-45,92,1.4,7.1
2020-06-22 04:00:00+00:00,38,8,37,-56,85,21.1,7.4
2020-06-22 05:00:00+00:00,163,422,63,-68,77,3.3,9.1
2020-06-22 06:00:00+00:00,309,618,82,-79,69,0.2,11.1
2020-06-22 07:00:00+00:00,449,667,114,-91,60,1.6,12.7
2020-06-22 08:00:00+00:00,565,616,174,-104,51,5.0,14.1
2020-06-22 09:00:00+00:00,641,516,262,-119,42,9.5,15.1
2020-06-22 10:00:00+00:00,718,528,284,-138,35,9.6,16.1
2020-06-22 11:00:00+00:00,795,642,241,-162,31,5.4,17.4
2020-06-22 12:00:00+00:00,804,665,227,171,30,5.0,18.3
2020-06-22 13:00:00+00:00,546,53,502,145,33,32.5,18.2
2020-06-22 14:00:00+00:00,586,289,366,125,40,20.0,17.4
2020-06-22 15:00:00+00:00,435,106,360,108,48,31.1,17.7
2020-06-22 16:00:00+00:00,410,312,243,95,57,15.8,18.5
2020-06-22 17:00:00+00:00,308,349,164,83,66,9.6,18.6
2020-06-22 18:00:00+00:00,153,138,110,72,74,25.1,18.1
2020-06-22 19:00:00+00:00,50,0,50,60,83,32.7,17.2
2020-06-22 20:00:00+00:00,3,0,3,49,90,69.4,15.9
2020-06-22 21:00:00+00:00,0,0,0,36,96,67.0,14.4
2020-06-22 22:00:00+00:00,0,0,0,23,100,35.4,13.4
2020-06-22 23:00:00+00:00,0,0,0,9,103,44.8,12.7
2020-06-23 00:00:00+00:00,0,0,0,-5,103,46.1,12.2
2020-06-23 01:00:00+00:00,0,0,0,-19,102,54.6,11.8
2020-06-23 02:00:00+00:00,0,0,0,-32,98,52.6,11.3
2020-06-23 03:00:00+00:00,1,1,1,-45,92,49.3,10.9
2020-06-23 04:00:00+00:00,18,19,16,-56,85,45.1,11.1
2020-06-23 05:00:00+00:00,60,0,60,-68,77,66.6,12.4
2020-06-23 06:00:00+00:00,136,0,136,-79,69,56.8,14.2
2020-06-23 07:00:00+00:00,307,42,285,-91,60,34.1,15.7
2020-06-23 08:00:00+00:00,379,7,374,-104,51,37.2,17.1
2020-06-23 09:00:00+00:00,426,55,387,-119,42,40.2,18.4
2020-06-23 10:00:00+00:00,518,135,406,-138,35,35.7,19.5
2020-06-23 11:00:00+00:00,778,587,272,-162,31,8.5,20.4
2020-06-23 12:00:00+00:00,859,833,138,171,30,0.0,20.9
2020-06-23 13:00:00+00:00,822,818,139,145,33,0.0,21.3
2020-06-23 14:00:00+00:00,744,787,138,125,40,0.0,21.9
2020-06-23 15:00:00+00:00,636,761,124,108,48,0.0,22.3
2020-06-23 16:00:00+00:00,500,697,115,95,56,0.0,22.3
2020-06-23 17:00:00+00:00,349,597,100,83,65,0.0,22.0
2020-06-23 18:00:00+00:00,189,329,92,72,74,7.5,21.4
2020-06-23 19:00:00+00:00,53,0,53,60,82,28.9,20.1
2020-06-23 20:00:00+00:00,5,0,5,49,90,29.8,18.6
2020-06-23 21:00:00+00:00,0,0,0,36,96,0.0,17.5
2020-06-23 22:00:00+00:00,0,0,0,23,100,0.0,16.6
2020-06-23 23:00:00+00:00,0,0,0,10,103,0.0,15.8
2020-06-24 00:00:00+00:00,0,0,0,-5,103,0.0,15.3
2020-06-24 01:00:00+00:00,0,0,0,-18,102,0.1,14.9
2020-06-24 02:00:00+00:00,0,0,0,-32,98,0.0,14.5
2020-06-24 03:00:00+00:00,1,1,1,-45,92,0.0,14.0
2020-06-24 04:00:00+00:00,36,19,34,-56,85,13.5,14.0
2020-06-24 05:00:00+00:00,147,279,78,-68,77,7.7,15.2
2020-06-24 06:00:00+00:00,301,567,92,-79,69,0.0,16.9
2020-06-24 07:00:00+00:00,452,672,112,-91,60,0.0,18.4
2020-06-24 08:00:00+00:00,594,739,126,-103,51,0.0,20.0
2020-06-24 09:00:00+00:00,714,782,137,-119,42,0.0,21.5
2020-06-24 10:00:00+00:00,803,806,145,-138,35,0.0,22.7
2020-06-24 11:00:00+00:00,849,807,155,-162,31,0.0,23.9
2020-06-24 12:00:00+00:00,847,770,181,171,30,0.0,24.8
2020-06-24 13:00:00+00:00,809,750,183,146,33,0.0,25.3
2020-06-24 14:00:00+00:00,733,722,177,125,40,0.0,25.6
2020-06-24 15:00:00+00:00,622,679,165,109,48,0.0,25.8
2020-06-24 16:00:00+00:00,488,621,145,95,56,0.0,25.8
2020-06-24 17:00:00+00:00,341,535,118,83,65,0.1,25.4
2020-06-24 18:00:00+00:00,170,155,121,72,74,15.4,24.4
2020-06-24 19:00:00+00:00,49,0,49,61,82,36.2,22.8
2020-06-24 20:00:00+00:00,4,0,4,49,90,37.1,21.1
2020-06-24 21:00:00+00:00,0,0,0,36,96,0.0,19.8
2020-06-24 22:00:00+00:00,0,0,0,23,100,0.0,18.9
2020-06-24 23:00:00+00:00,0,0,0,10,103,0.0,17.8
2020-06-25 00:00:00+00:00,0,0,0,-4,103,0.0,16.8
2020-06-25 01:00:00+00:00,0,0,0,-18,102,0.0,16.0
2020-06-25 02:00:00+00:00,0,0,0,-32,98,0.0,15.6
2020-06-25 03:00:00+00:00,1,2,1,-44,92,0.0,15.4
2020-06-25 04:00:00+00:00,38,29,35,-56,85,13.2,15.3
2020-06-25 05:00:00+00:00,154,335,72,-68,77,8.0,16.2
2020-06-25 06:00:00+00:00,310,631,79,-79,69,0.0,17.8
2020-06-25 07:00:00+00:00,463,727,95,-91,60,0.0,19.2
2020-06-25 08:00:00+00:00,606,787,108,-103,51,0.0,20.4
2020-06-25 09:00:00+00:00,726,820,121,-119,42,0.0,21.8
2020-06-25 10:00:00+00:00,817,847,126,-138,35,0.0,23.1
2020-06-25 11:00:00+00:00,867,860,128,-162,31,0.0,24.4
2020-06-25 12:00:00+00:00,874,863,126,171,30,0.0,25.2
2020-06-25 13:00:00+00:00,838,855,124,146,33,0.0,25.4
2020-06-25 14:00:00+00:00,760,829,121,125,40,0.0,25.4
2020-06-25 15:00:00+00:00,645,784,117,109,48,0.0,25.4
2020-06-25 16:00:00+00:00,506,719,109,95,56,0.0,25.3
2020-06-25 17:00:00+00:00,355,624,95,83,65,0.0,24.8
2020-06-25 18:00:00+00:00,206,480,73,72,74,0.0,23.7
2020-06-25 19:00:00+00:00,77,245,41,61,82,2.5,22.1
2020-06-25 20:00:00+00:00,3,0,3,49,90,74.1,20.4
2020-06-25 21:00:00+00:00,0,0,0,37,96,7.5,19.5
2020-06-25 22:00:00+00:00,0,0,0,23,100,39.4,18.8
2020-06-25 23:00:00+00:00,0,0,0,10,103,75.4,17.8
2020-06-26 00:00:00+00:00,0,0,0,-4,103,61.4,16.9
2020-06-26 01:00:00+00:00,0,0,0,-18,102,92.5,16.3
2020-06-26 02:00:00+00:00,0,0,0,-32,98,63.5,15.9
2020-06-26 03:00:00+00:00,0,0,0,-44,92,27.4,15.7
2020-06-26 04:00:00+00:00,15,0,15,-56,85,57.9,15.7
2020-06-26 05:00:00+00:00,27,0,27,-68,77,82.6,16.2
2020-06-26 06:00:00+00:00,91,0,91,-79,69,69.7,17.4
2020-06-26 07:00:00+00:00,88,0,88,-91,60,79.1,18.4
2020-06-26 08:00:00+00:00,60,0,60,-103,51,89.4,18.7
2020-06-26 09:00:00+00:00,228,28,206,-119,42,67.3,18.3
2020-06-26 10:00:00+00:00,745,619,239,-137,35,3.6,19.5
2020-06-26 11:00:00+00:00,826,740,191,-161,31,0.0,22.5
2020-06-26 12:00:00+00:00,553,221,360,171,30,34.0,24.1
2020-06-26 13:00:00+00:00,646,313,387,146,33,19.3,24.2
2020-06-26 14:00:00+00:00,714,669,201,125,40,2.0,23.7
2020-06-26 15:00:00+00:00,622,685,161,109,48,0.1,23.0
2020-06-26 16:00:00+00:00,491,630,143,95,56,0.1,22.3
2020-06-26 17:00:00+00:00,344,549,115,83,65,0.0,21.6
2020-06-26 18:00:00+00:00,177,244,102,72,74,12.8,20.5
2020-06-26 19:00:00+00:00,38,0,38,61,82,50.5,18.6
2020-06-26 20:00:00+00:00,3,0,3,49,90,59.3,16.7
2020-06-26 21:00:00+00:00,0,0,0,37,96,75.6,15.4
2020-06-26 22:00:00+00:00,0,0,0,23,100,70.3,14.4
2020-06-26 23:00:00+00:00,0,0,0,10,103,83.3,13.9
2020-06-27 00:00:00+00:00,0,0,0,-4,103,75.7,13.6
2020-06-27 01:00:00+00:00,0,0,0,-18,102,50.7,13.2
2020-06-27 02:00:00+00:00,0,0,0,-32,98,54.4,12.8
2020-06-27 03:00:00+00:00,0,0,0,-44,92,45.6,12.7
2020-06-27 04:00:00+00:00,14,0,14,-56,85,64.7,13.0
2020-06-27 05:00:00+00:00,23,0,23,-68,77,85.8,13.4
2020-06-27 06:00:00+00:00,95,0,95,-79,69,69.5,13.9
2020-06-27 07:00:00+00:00,133,0,133,-91,60,71.5,14.3
2020-06-27 08:00:00+00:00,145,0,145,-103,51,75.5,14.7
2020-06-27 09:00:00+00:00,474,104,395,-119,43,34.4,15.6
2020-06-27 10:00:00+00:00,374,58,328,-137,35,53.2,16.6
2020-06-27 11:00:00+00:00,474,151,343,-161,31,44.8,17.2
2020-06-27 12:00:00+00:00,362,0,361,171,30,57.9,17.6
2020-06-27 13:00:00+00:00,398,26,377,146,33,51.6,17.4
2020-06-27 14:00:00+00:00,463,89,396,125,40,37.7,17.1
2020-06-27 15:00:00+00:00,379,43,349,109,48,41.3,16.4
2020-06-27 16:00:00+00:00,291,25,278,95,56,42.6,14.8
2020-06-27 17:00:00+00:00,225,68,195,83,65,39.9,13.9
2020-06-27 18:00:00+00:00,88,0,88,72,74,59.1,13.5
2020-06-27 19:00:00+00:00,51,33,48,61,82,37.1,12.5
2020-06-27 20:00:00+00:00,3,0,3,49,90,64.3,11.3
2020-06-27 21:00:00+00:00,0,0,0,37,96,73.5,10.6
2020-06-27 22:00:00+00:00,0,0,0,24,100,53.2,10.4
2020-06-27 23:00:00+00:00,0,0,0,10,103,71.3,10.2
2020-06-28 00:00:00+00:00,0,0,0,-4,103,25.8,10.0
2020-06-28 01:00:00+00:00,0,0,0,-18,102,10.0,9.7
2020-06-28 02:00:00+00:00,0,0,0,-32,98,27.4,9.2
2020-06-28 03:00:00+00:00,0,0,0,-44,92,62.3,9.3
2020-06-28 04:00:00+00:00,24,0,24,-56,85,53.1,9.6
2020-06-28 05:00:00+00:00,60,0,60,-68,77,62.2,10.4
2020-06-28 06:00:00+00:00,158,0,158,-79,69,49.6,11.4
2020-06-28 07:00:00+00:00,174,0,174,-91,60,62.3,12.2
2020-06-28 08:00:00+00:00,230,0,230,-103,51,62.3,13.1
2020-06-28 09:00:00+00:00,418,24,400,-118,43,42.7,13.7
2020-06-28 10:00:00+00:00,416,0,416,-137,35,49.1,14.1
2020-06-28 11:00:00+00:00,610,154,478,-161,31,29.6,14.6
2020-06-28 12:00:00+00:00,413,36,382,172,30,52.2,14.6
2020-06-28 13:00:00+00:00,350,0,350,146,33,57.8,14.2
2020-06-28 14:00:00+00:00,433,0,433,125,40,42.7,13.9
2020-06-28 15:00:00+00:00,337,0,337,109,48,47.9,14.2
2020-06-28 16:00:00+00:00,256,0,256,95,56,49.7,14.1
2020-06-28 17:00:00+00:00,189,5,187,83,65,45.9,13.3
2020-06-28 18:00:00+00:00,169,171,122,72,74,19.7,12.6
2020-06-28 19:00:00+00:00,47,37,43,61,82,37.3,12.0
2020-06-28 20:00:00+00:00,2,0,2,49,90,83.7,11.4
2020-06-28 21:00:00+00:00,0,0,0,37,96,76.3,10.3
2020-06-28 22:00:00+00:00,0,0,0,24,100,79.1,9.5
2020-06-28 23:00:00+00:00,0,0,0,10,103,79.2,9.8
2020-06-29 00:00:00+00:00,0,0,0,-4,104,66.3,10.8
2020-06-29 01:00:00+00:00,0,0,0,-18,102,44.5,11.3
2020-06-29 02:00:00+00:00,0,0,0,-32,98,49.9,11.3
2020-06-29 03:00:00+00:00,0,0,0,-44,92,52.2,11.2
2020-06-29 04:00:00+00:00,11,0,11,-56,85,63.7,11.2
2020-06-29 05:00:00+00:00,17,0,17,-68,78,87.9,11.3
2020-06-29 06:00:00+00:00,58,0,58,-79,69,79.9,11.5
2020-06-29 07:00:00+00:00,92,0,92,-91,60,79.5,11.5
2020-06-29 08:00:00+00:00,155,0,155,-103,51,73.7,11.8
2020-06-29 09:00:00+00:00,163,0,163,-118,43,76.8,12.1
2020-06-29 10:00:00+00:00,127,0,127,-137,36,84.0,12.2
2020-06-29 11:00:00+00:00,127,0,127,-161,31,85.0,12.1
2020-06-29 12:00:00+00:00,152,0,152,172,30,82.0,11.9
2020-06-29 13:00:00+00:00,134,0,134,146,33,83.5,12.0
2020-06-29 14:00:00+00:00,209,0,209,125,40,71.6,12.3
2020-06-29 15:00:00+00:00,212,0,212,109,48,66.1,12.3
2020-06-29 16:00:00+00:00,175,0,175,95,56,64.5,12.2
2020-06-29 17:00:00+00:00,129,0,129,83,65,62.6,12.1
2020-06-29 18:00:00+00:00,60,0,60,72,74,70.6,12.0
2020-06-29 19:00:00+00:00,32,0,32,61,82,52.3,12.0
2020-06-29 20:00:00+00:00,4,0,4,49,90,45.1,11.9
2020-06-29 21:00:00+00:00,0,0,0,37,96,46.2,11.8
2020-06-29 22:00:00+00:00,0,0,0,24,101,51.2,11.8
2020-06-29 23:00:00+00:00,0,0,0,10,103,74.5,11.9
2020-06-30 00:00:00+00:00,0,0,0,-4,104,80.6,12.0
2020-06-30 01:00:00+00:00,0,0,0,-18,102,86.5,11.8
2020-06-30 02:00:00+00:00,0,0,0,-32,98,91.9,11.7
2020-06-30 03:00:00+00:00,0,0,0,-44,92,88.3,11.5
2020-06-30 04:00:00+00:00,7,0,7,-56,86,81.1,11.3
2020-06-30 05:00:00+00:00,23,0,23,-68,78,86.3,11.5
2020-06-30 06:00:00+00:00,81,0,81,-79,69,73.4,12.0
2020-06-30 07:00:00+00:00,157,0,157,-91,60,64.7,12.9
2020-06-30 08:00:00+00:00,254,0,254,-103,51,56.8,13.7
2020-06-30 09:00:00+00:00,392,15,380,-118,43,45.3,14.0
2020-06-30 10:00:00+00:00,620,256,412,-137,36,22.8,14.2
2020-06-30 11:00:00+00:00,575,102,488,-161,31,33.0,14.7
2020-06-30 12:00:00+00:00,488,0,488,172,30,43.8,15.1
2020-06-30 13:00:00+00:00,390,0,390,146,33,53.0,14.3
2020-06-30 14:00:00+00:00,362,0,362,125,40,52.2,13.6
2020-06-30 15:00:00+00:00,223,0,223,109,48,65.4,13.5
2020-06-30 16:00:00+00:00,169,0,169,96,56,66.7,13.9
2020-06-30 17:00:00+00:00,121,0,121,84,65,66.4,14.1
2020-06-30 18:00:00+00:00,80,0,80,72,74,61.0,14.0
2020-06-30 19:00:00+00:00,54,0,54,61,83,35.1,13.7
2020-06-30 20:00:00+00:00,4,0,4,49,90,57.9,13.3
2020-06-30 21:00:00+00:00,0,0,0,37,96,27.8,12.6
2020-06-30 22:00:00+00:00,0,0,0,24,101,39.8,12.5
2020-06-30 23:00:00+00:00,0,0,0,10,103,48.8,12.9
2020-07-01 00:00:00+00:00,0,0,0,-4,104,54.1,12.7
2020-07-01 01:00:00+00:00,0,0,0,-18,102,40.0,11.9
2020-07-01 02:00:00+00:00,0,0,0,-32,98,26.1,11.4
2020-07-01 03:00:00+00:00,0,0,0,-44,93,43.9,11.6
2020-07-01 04:00:00+00:00,21,0,21,-56,86,47.1,11.7
2020-07-01 05:00:00+00:00,43,0,43,-68,78,74.3,12.1
2020-07-01 06:00:00+00:00,150,12,145,-79,69,51.3,12.6
2020-07-01 07:00:00+00:00,217,0,217,-91,60,52.6,13.1
2020-07-01 08:00:00+00:00,254,0,254,-103,51,56.9,13.7
2020-07-01 09:00:00+00:00,326,0,326,-118,43,54.5,14.3
2020-07-01 10:00:00+00:00,190,0,190,-137,36,76.4,15.1
2020-07-01 11:00:00+00:00,253,0,253,-161,31,70.3,16.2
2020-07-01 12:00:00+00:00,283,0,283,172,30,66.9,17.0
2020-07-01 13:00:00+00:00,266,0,266,146,33,67.5,17.3
2020-07-01 14:00:00+00:00,473,105,395,126,40,36.4,17.4
2020-07-01 15:00:00+00:00,411,48,377,109,48,36.1,17.5
2020-07-01 16:00:00+00:00,321,64,286,96,56,36.1,17.2
2020-07-01 17:00:00+00:00,207,0,207,84,65,41.9,16.2
2020-07-01 18:00:00+00:00,81,0,81,72,74,61.5,15.0
2020-07-01 19:00:00+00:00,49,0,49,61,83,38.7,14.1
2020-07-01 20:00:00+00:00,3,0,3,49,90,55.3,12.8
2020-07-01 21:00:00+00:00,0,0,0,37,96,39.4,11.5
2020-07-01 22:00:00+00:00,0,0,0,24,101,52.6,10.6
2020-07-01 23:00:00+00:00,0,0,0,10,103,58.5,10.3
2020-07-02 00:00:00+00:00,0,0,0,-4,104,68.1,10.5
2020-07-02 01:00:00+00:00,0,0,0,-18,102,71.8,11.2
2020-07-02 02:00:00+00:00,0,0,0,-32,98,73.2,11.6
2020-07-02 03:00:00+00:00,0,0,0,-44,93,80.6,11.6
2020-07-02 04:00:00+00:00,10,0,10,-56,86,76.6,11.7
2020-07-02 05:00:00+00:00,56,0,56,-68,78,65.9,11.9
2020-07-02 06:00:00+00:00,134,0,134,-79,69,54.6,12.1
2020-07-02 07:00:00+00:00,168,0,168,-91,60,62.4,12.2
2020-07-02 08:00:00+00:00,272,0,272,-103,51,54.0,12.3
2020-07-02 09:00:00+00:00,260,0,260,-118,43,62.9,12.6
2020-07-02 10:00:00+00:00,180,0,180,-137,36,77.5,13.8
2020-07-02 11:00:00+00:00,400,0,400,-161,31,52.8,15.5
2020-07-02 12:00:00+00:00,361,5,357,172,30,57.6,16.5
2020-07-02 13:00:00+00:00,675,349,387,146,34,17.5,17.0
2020-07-02 14:00:00+00:00,704,623,224,126,40,6.2,17.3
2020-07-02 15:00:00+00:00,576,500,244,109,48,10.2,17.3
2020-07-02 16:00:00+00:00,249,51,217,96,57,51.9,16.9
2020-07-02 17:00:00+00:00,143,0,143,84,65,61.2,16.0
2020-07-02 18:00:00+00:00,64,0,64,72,74,69.2,14.8
2020-07-02 19:00:00+00:00,58,80,50,61,83,25.3,13.5
2020-07-02 20:00:00+00:00,5,0,5,49,90,53.2,11.8
2020-07-02 21:00:00+00:00,0,0,0,37,96,65.0,10.5
2020-07-02 22:00:00+00:00,0,0,0,24,101,72.3,10.1
2020-07-02 23:00:00+00:00,0,0,0,10,103,67.9,10.0
2020-07-03 00:00:00+00:00,0,0,0,-4,104,71.8,9.9
2020-07-03 01:00:00+00:00,0,0,0,-18,102,85.1,9.9
2020-07-03 02:00:00+00:00,0,0,0,-32,98,88.4,9.8
2020-07-03 03:00:00+00:00,0,0,0,-44,93,92.3,10.0
2020-07-03 04:00:00+00:00,7,0,7,-56,86,82.3,10.5
2020-07-03 05:00:00+00:00,17,0,17,-68,78,90.7,10.7
2020-07-03 06:00:00+00:00,76,0,76,-79,69,73.5,11.0
2020-07-03 07:00:00+00:00,119,0,119,-91,60,72.9,11.2
2020-07-03 08:00:00+00:00,122,0,122,-103,51,79.0,11.7
2020-07-03 09:00:00+00:00,169,0,169,-118,43,75.8,12.4
2020-07-03 10:00:00+00:00,143,0,143,-137,36,81.9,13.7
2020-07-03 11:00:00+00:00,247,0,247,-161,31,70.3,14.4
2020-07-03 12:00:00+00:00,223,0,223,172,30,73.4,14.1
2020-07-03 13:00:00+00:00,233,0,233,147,34,71.0,14.1
2020-07-03 14:00:00+00:00,218,0,218,126,40,70.2,14.5
2020-07-03 15:00:00+00:00,180,0,180,109,48,71.3,14.6
2020-07-03 16:00:00+00:00,148,0,148,96,57,70.2,14.1
2020-07-03 17:00:00+00:00,90,0,90,84,66,74.6,13.7
